time,target,master_offset,freq,path_delay
1736661301,0.5001740455627441,-476258,-418172,1310191
1736661307,0.5002846717834473,-723449,-650386,1808709
1736661308,0.5000894069671631,18316,-125655,1808709
1736661310,0.500145673751831,-649595,-429864,1647835
1736661311,0.5000417232513428,-67486,-42634,1748896
1736661312,0.5002360343933105,-517886,-513280,1748896
1736661314,0.5004703998565674,-1530990,-1192409,1890507
1736661315,0.5002858638763428,-381696,-502412,1890507
1736661318,0.5000195503234863,-123079,-59575,1479781
1736661321,0.5008082389831543,-2198008,-1888124,1558725
1736661322,0.5001966953277588,120419,-229099,1296508
1736661324,0.500065803527832,-8503,-164108,1394395
1736661325,0.5000433921813965,83682,-74474,1394395
1736661330,0.500324010848999,-1023750,-791754,1545363
1736661331,0.5000736713409424,196,-74933,1457431
1736661332,0.5000476837158203,-18722,-93792,1457431
1736661334,0.5003659725189209,-1319782,-955452,1457431
1736661337,0.500119686126709,-310238,-272433,1177266
1736661340,0.5006887912750244,-2254526,-1674590,1177266
1736661341,0.5001480579376221,-48382,-144804,1004087
1736661343,0.5003452301025391,-633530,-744466,1519667
1736661344,0.5000536441802979,264852,-36143,1519667
1736661346,0.5000283718109131,79070,-63432,1519667
1736661352,0.5000109672546387,-162875,-34550,1061922
1736661353,0.5000457763671875,-173273,-93811,1027788
1736661354,0.5000178813934326,-53240,-25760,1061922
1736661356,0.5001802444458008,-543405,-431659,1147928
1736661357,0.5000913143157959,-100969,-152244,1103523
1736661360,0.5000433921813965,-123802,-106726,1067167
1736661361,0.500007152557373,19461,-603,1063452
1736661363,0.5000295639038086,-115568,-78426,1091877
1736661366,0.4999866485595703,-103758,-2003,1048361
1736661367,0.5000450611114502,-166462,-95835,1048361
1736661368,0.5000226497650146,-56808,-36119,1048361
1736661370,0.5000309944152832,-70989,-65585,1071541
1736661371,0.5000052452087402,14952,-941,1071541
1736661372,0.5002403259277344,-515962,-527369,1429506
1736661373,0.5002436637878418,-313080,-479276,1940676
1736661376,0.5002937316894531,-1051780,-777410,1797722
1736661377,0.5001986026763916,-311698,-352862,1714333
1736661378,0.5000572204589844,49276,-85397,1714333
1736661384,0.5002052783966064,-879458,-551378,1343431
1736661385,0.5001976490020752,-439042,-374799,1343431
1736661387,0.5007615089416504,-2590247,-1929939,1498144
1736661388,0.5003821849822998,-521897,-638663,1498144
1736661394,0.5002148151397705,-493234,-476956,1312643
1736661395,0.5000808238983154,7372,-124320,1312643
1736661398,0.500253438949585,-1035224,-673547,993541
1736661399,0.5001747608184814,-362100,-310991,935857
